arm,stt,category,n_gold,n_retrieved@5,recall@5,precision@5,f1@5,n_retrieved@10,recall@10,precision@10,f1@10,n_retrieved@12,recall@12,precision@12,f1@12,n_retrieved@20,recall@20,precision@20,f1@20,n_retrieved@30,recall@30,precision@30,f1@30,n_retrieved@all,recall@all,precision@all,f1@all,r_precision,mrr,ndcg@10,ndcg@all,elapsed_s
full_rerank,42,mixed,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078
full_rerank,43,in_corpus,4,5,0.25,0.2,0.22222222222222224,10,0.5,0.2,0.28571428571428575,11,0.5,0.18181818181818182,0.26666666666666666,11,0.5,0.18181818181818182,0.26666666666666666,11,0.5,0.18181818181818182,0.26666666666666666,11,0.5,0.18181818181818182,0.26666666666666666,0.25,0.5,0.35914753008966527,0.35914753008966527,1.756
full_rerank,44,in_corpus,3,5,0.3333333333333333,0.2,0.25,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39106560501896365,0.39106560501896365,1.782
full_rerank,45,in_corpus,3,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004
full_rerank,46,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603
full_rerank,47,in_corpus,3,5,0.3333333333333333,0.2,0.25,8,0.3333333333333333,0.125,0.18181818181818182,8,0.3333333333333333,0.125,0.18181818181818182,8,0.3333333333333333,0.125,0.18181818181818182,8,0.3333333333333333,0.125,0.18181818181818182,8,0.3333333333333333,0.125,0.18181818181818182,0.0,0.2,0.18154179253735267,0.18154179253735267,1.666
full_rerank,48,unparseable,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
full_rerank,49,in_corpus,3,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545
full_rerank,5,unparseable,3,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924
full_rerank,50,unparseable,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281
full_rerank,51,in_corpus,3,5,0.0,0.0,0.0,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.0,0.125,0.2893079283427616,0.2893079283427616,1.183
full_rerank,52,in_corpus,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.591
full_rerank,53,in_corpus,2,5,0.5,0.2,0.28571428571428575,10,1.0,0.2,0.33333333333333337,12,1.0,0.16666666666666666,0.2857142857142857,12,1.0,0.16666666666666666,0.2857142857142857,12,1.0,0.16666666666666666,0.2857142857142857,12,1.0,0.16666666666666666,0.2857142857142857,0.5,1.0,0.7977228895450266,0.7977228895450266,1.36
full_rerank,54,in_corpus,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
full_rerank,55,in_corpus,4,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453
full_rerank,56,in_corpus,2,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197
full_rerank,57,unparseable,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949
full_rerank,58,in_corpus,3,5,0.0,0.0,0.0,10,0.3333333333333333,0.1,0.15384615384615383,11,0.3333333333333333,0.09090909090909091,0.14285714285714288,11,0.3333333333333333,0.09090909090909091,0.14285714285714288,11,0.3333333333333333,0.09090909090909091,0.14285714285714288,11,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.0,0.16666666666666666,0.16716045496620227,0.16716045496620227,1.967
full_rerank,59,in_corpus,1,5,1.0,0.2,0.33333333333333337,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,1.0,1.0,1.0,1.0,1.144
full_rerank,6,ooc,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.817
full_rerank,60,in_corpus,1,5,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
full_rerank,61,unparseable,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.303
full_rerank,62,in_corpus,2,5,0.0,0.0,0.0,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,0.0,0.1,0.17723928678404774,0.17723928678404774,1.208
